api,og_code,district,county,county_no,ofcu_well_priority,operator_name,operator_no,lease_name,lease_no,well_no,field_name,field_no,sfp_code,ice_inspection_date,ice_inspection_id,sb639_enf,sb639_r15,months_delinquent,oil_unit_no,water_land_code,multi_comp_flag,api_depth,wb_shutin_dt,well_shutin_dt,wb_14b2_flag,well_type_name,plug_date,plug_lease_name,plug_operator_name,recent_permit,recent_permit_lease_name,recent_permit_operator_no,on_schedule,og_wellbore_ewa_id,w2g1_filed_date,w2g1_date,completion_date,w3_file_date,p5_renewal_month,p5_renewal_year,p5_org_status,current_inactive_yrs,current_inactive_months,wl_14b2_ext_status,wl_14b2_mech_integ,wl_14b2_plg_ord_sf,wl_14b2_pollution,wl_14b2_fldops_hold,wl_14b2_h15_prob,wl_14b2_h15_delq,wl_14b2_oper_delq,wl_14b2_dist_sfp,wl_14b2_dist_sf_clnup,wl_14b2_dist_st_plg,wl_14b2_good_faith,wl_14b2_well_other,surf_eqp_viol,w3x_viol,h15_status_code
45530513,O,03,TRINITY,455,,PETRO-SMITH OPERATING LLC,660313,WALTON,23775,2SW,ANTIOCH CHURCH (CARRIZO 'B'),03135050,,2021-01-28,737652,Enf,,16,,L,,1958,201704,201704,Y,SHUT IN,,WALTON,J POSEY OPERATING LLC,800985,WALTON,427904,Y,4828230481,20161122,20160801,20140505,,6,2021,D,4,2,D,H, , , , , ,O,,,,,,,,
45700166,O,03,TYLER,457,,VOTAW PRODUCTION COMPANY LLC,887576,SWEARINGEN,11186,1,HOUSH,42889001,,2021-01-27,737854,Enf,Rule 15,19,,L,,8450,199801,199801,Y,SHUT IN,,SWEARINGEN,VOTAW PRODUCTION COMPANY LLC,,SWEARINGEN,887576,Y,4828230486,19840112,,19500706,,11,2021,D,23,5,D, , , , , ,X,O,,,,,,,,D
45700168,O,03,TYLER,457,,VOTAW PRODUCTION COMPANY LLC,887576,YOUNG,02180,3,HOUSH,42889001,,2021-01-27,737819,Enf,Rule 15,19,,L,,8375,199801,199801,Y,SHUT IN,,YOUNG,VOTAW PRODUCTION COMPANY LLC,,YOUNG,887576,Y,4828230487,19840112,,,,11,2021,D,23,5,D, , , , , ,X,O,,,,,,,,D
45700188,O,03,TYLER,457,,"WEATHERBY ENERGY, LLC",902681,CAMPBELL,10642,2,MUSCADINE (WILCOX 3RD),64044600,,2016-12-21,168964,,Rule 15,43,,L,,9319,201602,201602,Y,SHUT IN,,CAMPBELL,WEATHERBY ENERGY  LLC,,CAMPBELL,902681,Y,4828230489,19840112,,19590125,,8,2021,D,5,4,D, , , , , ,X,O,,,,,,,,D
45330339,O,01,TRAVIS,453,,SERPENTINE OIL CO.,767589,LA MASTER,12246,1,WILDCAT,00002001,,2020-10-20,701598,,,317,,L,,118,199801,199801,Y,SHUT IN,,LA MASTER,SERPENTINE OIL CO.,353783,LA MASTER,767589,Y,4828230438,19890615,19890516,,,11,2021,D,23,5,D, , , , , ,X,O,,,,,,,,D
45530356,G,03,TRINITY,455,,"GARRISON OPERATING, L.L.C.",295851,CAMERON MINERALS TRUST,107165,1A,"GLENDALE (WOODBINE, LOWER)",35373775,,2021-04-07,760577,,Rule 15,21,,L,,10920,201202,201202,Y,PRODUCING,,CAMERON MINERALS TRUST,GARRISON OPERATING  L.L.C.,179366,CAMERON MINERALS TRUST,295851,Y,4828230444,19840112,19830916,19830519,,10,2021,D,9,4,D, , , , , ,X,O,,,,,,,,D
45530375,G,03,TRINITY,455,,"GARRISON OPERATING, L.L.C.",295851,CAMERON MINERALS TRUST,121579,1,"GLENDALE, EAST (WOODBINE)",35376750,,2021-04-07,760573,,Rule 15,21,,L,,10500,201004,201004,Y,PRODUCING,,CAMERON MINERALS TRUST,GARRISON OPERATING  L.L.C.,298609,CAMERON MINERALS TRUST,295851,Y,4828230445,20120815,20120416,19860420,,10,2021,D,11,2,D, , , , , ,X,O,,,,,,,,D
45530452,G,03,TRINITY,455,,"GARRISON OPERATING, L.L.C.",295851,GREAT WEST CMT,170161,1H,CAMERON LAKE (AUSTIN CHALK),15042002,,2021-04-07,760576,,Rule 15,21,,L,,13394,201307,201307,Y,TEMP ABANDONED,,GREAT WEST CMT,GARRISON OPERATING  L.L.C.,464013,GREAT WEST CMT,295851,Y,4828230452,19981026,19971204,19970919,,10,2021,D,7,11,D, , , , , , ,O,,,,,,,,
45530458,O,03,TRINITY,455,,PETRO-SMITH OPERATING LLC,660313,WALTON,23775,1,ANTIOCH CHURCH (CARRIZO 'B'),03135050,,2021-01-28,737652,Enf,,16,,L,,1900,201801,201801,Y,NO PRODUCTION,,WALTON,J POSEY OPERATING LLC,488780,WALTON,427904,Y,4828230453,20000320,20000207,20000116,,6,2021,D,3,5,D, , , , , , ,O,,,,,,,,
45900209,O,06,UPSHUR,459,2H,KADS OIL INC,450062,RODGERS-HILL UNIT,03477,1,NEW DIANA (WOODBINE),65113500,276737,2021-01-25,735575,Enf,,122,,L,,3682,199801,199801,Y,SHUT IN,,RODGERS-HILL UNIT,KADS OIL INC,,RODGERS-HILL UNIT,450062,Y,4828230838,19840112,,19601025,,4,2022,D,23,5,D, , , , , ,X,O, , , , ,Q,,,D
45930454,G,06,UPSHUR,459,2H,TRIPLE C SERVICES,870399,PARRISH -A-,093712,1,DELROSE (BOSSIER SAND),24173150,276780,2021-01-12,730352,,Rule 15,89,,L,,12110,199801,199801,Y,TEMP ABANDONED,,PARRISH -A-,TRIPLE C SERVICES,122906,PARRISH -A-,870399,Y,4828230938,19840112,19810518,19810317,,10,2021,D,23,5,D, , , , , ,X,O,,,,,,,,D
45930915,G,06,UPSHUR,459,2,"WEATHERLY OIL & GAS, LLC",902815,CHILDRESS,166422,1,"CEDAR SPRINGS (COT. VALLEY, LO.)",16613175,276781,2021-02-05,741013,Enf,,21,,L,,11427,201812,201812,Y,TEMP ABANDONED,,CHILDRESS,WEATHERLY OIL & GAS  LLC,465141,CHILDRESS,902815,Y,4828231241,19980218,19971222,19971013,,9,2021,D,2,6,D, , , , , , ,O,,,,,,,,
46102401,G,7C,UPTON,461,3,"TRIPP & SONS, LLC",870481,HAILE,132860,4,MCCAMEY,58840001,240098,2020-07-17,658247,Enf,Rule 15,64,,L,,2252,199801,199801,Y,TEMP ABANDONED,,HAILE,TRIPP & SONS  LLC,,HAILE,870481,Y,4828232482,19900124,19891218,19531101,,12,2021,D,23,5,D, , , , , ,X,O, , , , , ,S,W,D
45780118,O,03,TYLER,457,,VOTAW PRODUCTION COMPANY LLC,887576,CHARLES KIEKE,14954,2D,HOUSH,42889001,,2021-01-13,731239,Enf,Rule 15,19,,L,,3225,200103,200103,Y,SHUT IN,,CHARLES KIEKE,VOTAW PRODUCTION COMPANY LLC,,CHARLES KIEKE,887576,Y,4828230820,19840112,19811006,19760301,,11,2021,D,20,3,D,H, , , , , ,O,,,,,,,,U
45931438,G,06,UPSHUR,459,2H,"BOBCAT RESOURCES, L.L.C.",077693,MOON UNIT,255192,1,SAND HILL (COTTON VALLEY SAND),80470600,276779,2021-01-25,735577,Enf,,102,,L,,12000,201104,201104,Y,TEMP ABANDONED,,MOON UNIT,BOBCAT RESOURCES  L.L.C.,682846,MOON UNIT,077693,Y,4828231712,20100612,20100310,20091230,,9,2021,D,10,2,D, , , , , , ,O,,,,,,,,
45980373,O,6E,UPSHUR,459,3,AAA OIL TRUST,000118,EVERETT -C-,07670,3,EAST TEXAS,27302001,223280,2020-11-16,711573,Enf,,115,,L,,3650,199903,199903,Y,NO PRODUCTION,,EVERETT -C-,AAA OIL TRUST,,EVERETT -C-,000118,Y,4828231796,19840112,,,,10,2021,D,22,3,D, , , , , ,X,O,,,,,,,,D
46104169,G,7C,UPTON,461,,"TRIPP & SONS, LLC",870481,HAILE,132858,2,MCCAMEY,58840001,,2020-12-04,717404,Enf,Rule 15,64,,L,,2167,199801,199801,Y,TEMP ABANDONED,,HAILE,TRIPP & SONS  LLC,,HAILE,870481,Y,4828232974,19900124,19891218,19531001,,12,2021,D,23,5,D, , , , , ,X,O, , , , , ,S,W,D
46104173,O,08,UPTON,461,2,"SOL OIL CO., L.C.",801113,O NEAL SAN ANDRES UNIT,22190,1,MCELROY,59337001,,2020-07-13,655412,Enf,,52,1,L,,3910,201606,201606,Y,NO PRODUCTION,,O NEAL SAN ANDRES UNIT,SOL OIL CO.  L.C.,,O NEAL SAN ANDRES UNIT,801113,Y,4828232975,19840112,19620823,19521019,,12,2021,D,5,0,D, , , , , , ,O,,,,,,,,
46104174,O,08,UPTON,461,2H,"SOL OIL CO., L.C.",801113,O NEAL SAN ANDRES UNIT,22190,2W,MCELROY,59337001,,2020-07-08,653764,Enf,,52,1,L,,2900,201507,201507,Y,SHUT IN,,O NEAL SAN ANDRES UNIT,SOL OIL CO.  L.C.,,O NEAL SAN ANDRES UNIT,801113,Y,4828232976,19840112,,,,12,2021,D,5,11,D, , , , , , ,O,,,,,,,,C
46104175,O,08,UPTON,461,4,"SOL OIL CO., L.C.",801113,O NEAL SAN ANDRES UNIT,22190,3,MCELROY,59337001,,2020-07-08,653764,Enf,,52,1,L,,4000,201507,201507,Y,SHUT IN,,O NEAL SAN ANDRES UNIT,SOL OIL CO.  L.C.,,O NEAL SAN ANDRES UNIT,801113,Y,4828232977,19840112,19810311,19810124,,12,2021,D,5,11,D, , , , , , ,O,,,,,,,,A
45931141,G,06,UPSHUR,459,,"SIMPLES OIL INTERNATIONAL, LLC",784116,OBERLIN,198262,2,ORE CITY (TRAVIS PEAK),67579380,,2021-01-25,735576,,,21,,L,,10155,201410,201410,Y,TEMP ABANDONED,,OBERLIN,SIMPLES OIL INTERNATIONAL  LLC,530073,OBERLIN,784116,Y,4828231450,20040129,20030908,20030812,,6,2021,D,6,8,D, , , , , , ,O,,,,,,,,
46100757,O,08,UPTON,461,2,"SOL OIL CO., L.C.",801113,O NEAL SAN ANDRES UNIT,22190,28,MCELROY,59337001,,2020-07-10,655410,Enf,,52,1,L,,4050,199801,199801,Y,SHUT IN,,O NEAL SAN ANDRES UNIT,SOL OIL CO.  L.C.,,O NEAL SAN ANDRES UNIT,801113,Y,4828232044,19840112,19810629,19810528,,12,2021,D,23,5,D, , , , , , ,O,,,,,,,,
46102897,G,7C,UPTON,461,,"TRIPP & SONS, LLC",870481,HAILE,132857,1,MCCAMEY,58840001,,2020-12-04,717405,Enf,Rule 15,64,,L,,2195,199801,199801,Y,TEMP ABANDONED,,HAILE,TRIPP & SONS  LLC,,HAILE,870481,Y,4828232587,19900212,19891218,19531001,,12,2021,D,23,5,D, , , , , ,X,O, , , , , ,S,W,D
46102951,O,08,UPTON,461,2H,"SOL OIL CO., L.C.",801113,O NEAL SAN ANDRES UNIT,22190,34,MCELROY,59337001,,2020-07-08,653764,Enf,,52,1,L,,2900,201507,201507,Y,SHUT IN,,O NEAL SAN ANDRES UNIT,SOL OIL CO.  L.C.,,O NEAL SAN ANDRES UNIT,801113,Y,4828232601,19840112,19810625,19810225,,12,2021,D,5,11,D,H, , , , , ,O,,,,,,,,
46102952,O,08,UPTON,461,4,"SOL OIL CO., L.C.",801113,O NEAL SAN ANDRES UNIT,22190,4,MCELROY,59337001,,2020-07-13,655412,Enf,,52,1,L,,2900,199801,199801,Y,SHUT IN,,O NEAL SAN ANDRES UNIT,SOL OIL CO.  L.C.,,O NEAL SAN ANDRES UNIT,801113,Y,4828232602,19840112,,,,12,2021,D,23,5,D, , , , , , ,O,,,,,,,,
46102953,O,08,UPTON,461,4,"SOL OIL CO., L.C.",801113,O NEAL SAN ANDRES UNIT,22190,5,MCELROY,59337001,,2020-07-10,655410,Enf,,52,1,L,,2900,199801,199801,Y,SHUT IN,,O NEAL SAN ANDRES UNIT,SOL OIL CO.  L.C.,,O NEAL SAN ANDRES UNIT,801113,Y,4828232603,19840112,,,,12,2021,D,23,5,D, , , , , , ,O,,,,,,,,
46102954,O,08,UPTON,461,2,"SOL OIL CO., L.C.",801113,O NEAL SAN ANDRES UNIT,22190,6,MCELROY,59337001,,2020-07-08,653764,Enf,,52,1,L,,2900,201606,201606,Y,NO PRODUCTION,,O NEAL SAN ANDRES UNIT,SOL OIL CO.  L.C.,,O NEAL SAN ANDRES UNIT,801113,Y,4828232604,19840112,,,,12,2021,D,5,0,D, , , , , , ,O,,,,,,,,
46102955,O,08,UPTON,461,4,"SOL OIL CO., L.C.",801113,O NEAL SAN ANDRES UNIT,22190,7,MCELROY,59337001,,2020-07-08,655105,Enf,,52,1,L,,2900,201606,201606,Y,NO PRODUCTION,,O NEAL SAN ANDRES UNIT,SOL OIL CO.  L.C.,,O NEAL SAN ANDRES UNIT,801113,Y,4828232605,19840112,,,,12,2021,D,5,0,D, , , , , , ,O,,,,,,,,
46102956,O,08,UPTON,461,2H,"SOL OIL CO., L.C.",801113,O NEAL SAN ANDRES UNIT,22190,8,MCELROY,59337001,,2020-07-13,655412,Enf,,52,1,L,,4025,201507,201507,Y,SHUT IN,,O NEAL SAN ANDRES UNIT,SOL OIL CO.  L.C.,,O NEAL SAN ANDRES UNIT,801113,Y,4828232606,19840112,19810604,19810526,,12,2021,D,5,11,D, , , , , , ,O,,,,,,,,A
46102957,O,08,UPTON,461,4,"SOL OIL CO., L.C.",801113,O NEAL SAN ANDRES UNIT,22190,9W,MCELROY,59337001,,2020-07-08,653764,Enf,,52,1,L,,2900,201507,201507,Y,SHUT IN,,O NEAL SAN ANDRES UNIT,SOL OIL CO.  L.C.,,O NEAL SAN ANDRES UNIT,801113,Y,4828232607,19840112,,,,12,2021,D,5,11,D,H, , , , , ,O,,,,,,,,C
46102958,O,08,UPTON,461,3,"SOL OIL CO., L.C.",801113,O NEAL SAN ANDRES UNIT,22190,11,MCELROY,59337001,,2020-07-08,653764,Enf,,52,1,L,,2900,201606,201606,Y,NO PRODUCTION,,O NEAL SAN ANDRES UNIT,SOL OIL CO.  L.C.,,O NEAL SAN ANDRES UNIT,801113,Y,4828232608,19840112,,,,12,2021,D,5,0,D, , , , , , ,O,,,,,,,,C
46102959,O,08,UPTON,461,2H,"SOL OIL CO., L.C.",801113,O NEAL SAN ANDRES UNIT,22190,12,MCELROY,59337001,,2020-07-09,655411,Enf,,52,1,L,,2900,201507,201507,Y,SHUT IN,,O NEAL SAN ANDRES UNIT,SOL OIL CO.  L.C.,,O NEAL SAN ANDRES UNIT,801113,Y,4828232609,19840112,,,,12,2021,D,5,11,D,H, , , , , ,O,,,,,,,,C
46102960,O,08,UPTON,461,2,"SOL OIL CO., L.C.",801113,O NEAL SAN ANDRES UNIT,22190,13,MCELROY,59337001,,2020-07-08,653764,Enf,,52,1,L,,2900,201606,201606,Y,NO PRODUCTION,,O NEAL SAN ANDRES UNIT,SOL OIL CO.  L.C.,,O NEAL SAN ANDRES UNIT,801113,Y,4828232610,19840112,,,,12,2021,D,5,0,D, , , , , , ,O,,,,,,,,
46102961,O,08,UPTON,461,2,"SOL OIL CO., L.C.",801113,O NEAL SAN ANDRES UNIT,22190,14,MCELROY,59337001,,2020-07-09,655411,Enf,,52,1,L,,2900,201507,201507,Y,SHUT IN,,O NEAL SAN ANDRES UNIT,SOL OIL CO.  L.C.,,O NEAL SAN ANDRES UNIT,801113,Y,4828232611,19840112,,,,12,2021,D,5,11,D,H, , , , , ,O,,,,,,,,A
46102962,O,08,UPTON,461,2,"SOL OIL CO., L.C.",801113,O NEAL SAN ANDRES UNIT,22190,15W,MCELROY,59337001,,2020-07-09,655411,Enf,,52,1,L,,2900,201507,201507,Y,SHUT IN,,O NEAL SAN ANDRES UNIT,SOL OIL CO.  L.C.,,O NEAL SAN ANDRES UNIT,801113,Y,4828232612,19840112,,,,12,2021,D,5,11,D,H, , , , , ,O,,,,,,,,C
46102963,O,08,UPTON,461,2,"SOL OIL CO., L.C.",801113,O NEAL SAN ANDRES UNIT,22190,16W,MCELROY,59337001,,2020-07-09,655411,Enf,,52,1,L,,4062,201507,201507,Y,SHUT IN,,O NEAL SAN ANDRES UNIT,SOL OIL CO.  L.C.,,O NEAL SAN ANDRES UNIT,801113,Y,4828232613,20051227,20050929,19810424,,12,2021,D,5,11,D, , , , , , ,O,,,,,,,,C
46102964,O,08,UPTON,461,3,"SOL OIL CO., L.C.",801113,O NEAL SAN ANDRES UNIT,22190,17W,MCELROY,59337001,,2020-07-09,655411,Enf,,52,1,L,,4070,201507,201507,Y,SHUT IN,,O NEAL SAN ANDRES UNIT,SOL OIL CO.  L.C.,,O NEAL SAN ANDRES UNIT,801113,Y,4828232614,20051227,20050929,19810512,,12,2021,D,5,11,D, , , , , , ,O,,,,,,,,C
46102965,O,08,UPTON,461,2,"SOL OIL CO., L.C.",801113,O NEAL SAN ANDRES UNIT,22190,18W,MCELROY,59337001,,2020-12-14,720978,Enf,,52,1,L,,4006,201507,201507,Y,SHUT IN,,O NEAL SAN ANDRES UNIT,SOL OIL CO.  L.C.,,O NEAL SAN ANDRES UNIT,801113,Y,4828232615,19840112,19590811,19590715,,12,2021,D,5,11,D, , , , , , ,O,,,,,,,,C
46102968,O,08,UPTON,461,2,"SOL OIL CO., L.C.",801113,O NEAL SAN ANDRES UNIT,22190,21W,MCELROY,59337001,,2020-07-09,655411,Enf,,52,1,L,,3998,201507,201507,Y,SHUT IN,,O NEAL SAN ANDRES UNIT,SOL OIL CO.  L.C.,,O NEAL SAN ANDRES UNIT,801113,Y,4828232616,19840112,19600726,19600629,,12,2021,D,5,11,D,H, , , , , ,O,,,,,,,,C
46102970,O,08,UPTON,461,2,"SOL OIL CO., L.C.",801113,O NEAL SAN ANDRES UNIT,22190,23W,MCELROY,59337001,,2020-07-13,655412,Enf,,52,1,L,,4011,201507,201507,Y,SHUT IN,,O NEAL SAN ANDRES UNIT,SOL OIL CO.  L.C.,,O NEAL SAN ANDRES UNIT,801113,Y,4828232617,19920713,19920529,19711108,,12,2021,D,5,11,D, , , , , , ,O,,,,,,,,C
46102971,O,08,UPTON,461,2,"SOL OIL CO., L.C.",801113,O NEAL SAN ANDRES UNIT,22190,24,MCELROY,59337001,,2020-07-10,655410,Enf,,52,1,L,,3998,201606,201606,Y,NO PRODUCTION,,O NEAL SAN ANDRES UNIT,SOL OIL CO.  L.C.,,O NEAL SAN ANDRES UNIT,801113,Y,4828232618,19840112,19611013,19610914,,12,2021,D,5,0,D, , , , , , ,O,,,,,,,,
46103047,G,7C,UPTON,461,,"TRIPP & SONS, LLC",870481,HAILE-INMAN,131706,1,MCCAMEY,58840001,,2020-07-17,658245,Enf,Rule 15,64,,L,,2289,199801,199801,Y,TEMP ABANDONED,,HAILE-INMAN,TRIPP & SONS  LLC,,HAILE-INMAN,870481,Y,4828232632,19890913,19890828,,,12,2021,D,23,5,D, , , , , ,X,O, , , , , ,S,W,D
46110268,O,08,UPTON,461,3,"SOL OIL CO., L.C.",801113,O NEAL SAN ANDRES UNIT,22190,29W,MCELROY,59337001,,2020-07-10,655410,Enf,,52,1,L,,4045,201507,201507,Y,SHUT IN,,O NEAL SAN ANDRES UNIT,SOL OIL CO.  L.C.,,O NEAL SAN ANDRES UNIT,801113,Y,4828233123,19840112,19641007,19640903,,12,2021,D,5,11,D, , , , , , ,O,,,,,,,,C
46131946,O,08,UPTON,461,4,"SOL OIL CO., L.C.",801113,O NEAL SAN ANDRES UNIT,22190,66,MCELROY,59337001,,2020-07-10,655410,Enf,,52,1,L,,4060,201606,201606,Y,NO PRODUCTION,,O NEAL SAN ANDRES UNIT,SOL OIL CO.  L.C.,172175,O NEAL SAN ANDRES UNIT,801113,Y,4828233585,19840112,19830124,19821030,,12,2021,D,5,0,D, , , , , , ,O,,,,,,,,
46130170,O,08,UPTON,461,3,"SOL OIL CO., L.C.",801113,O NEAL SAN ANDRES UNIT,22190,37W,MCELROY,59337001,,2020-07-08,653764,Enf,,52,1,L,,4108,201507,201507,Y,SHUT IN,,O NEAL SAN ANDRES UNIT,SOL OIL CO.  L.C.,,O NEAL SAN ANDRES UNIT,801113,Y,4828233224,19990709,19990614,19810501,,12,2021,D,5,11,D, , , , , , ,O,,,,,,,,C
46130187,O,08,UPTON,461,2,"SOL OIL CO., L.C.",801113,O NEAL SAN ANDRES UNIT,22190,39,MCELROY,59337001,,2020-07-09,655411,Enf,,52,1,L,,4150,201606,201606,Y,NO PRODUCTION,,O NEAL SAN ANDRES UNIT,SOL OIL CO.  L.C.,,O NEAL SAN ANDRES UNIT,801113,Y,4828233227,19840112,19730730,19730704,,12,2021,D,5,0,D, , , , , , ,O,,,,,,,,
46130197,O,08,UPTON,461,2,"SOL OIL CO., L.C.",801113,O NEAL SAN ANDRES UNIT,22190,40,MCELROY,59337001,,2020-07-13,655412,Enf,,52,1,L,,4100,201606,201606,Y,NO PRODUCTION,,O NEAL SAN ANDRES UNIT,SOL OIL CO.  L.C.,,O NEAL SAN ANDRES UNIT,801113,Y,4828233231,19840112,19731231,19730811,,12,2021,D,5,0,D, , , , , , ,O,,,,,,,,
46130641,O,08,UPTON,461,2,"SOL OIL CO., L.C.",801113,O NEAL SAN ANDRES UNIT,22190,35,MCELROY,59337001,,2020-07-13,655412,Enf,,52,1,L,,4045,201606,201606,Y,NO PRODUCTION,,O NEAL SAN ANDRES UNIT,SOL OIL CO.  L.C.,,O NEAL SAN ANDRES UNIT,801113,Y,4828233345,19840112,19770415,19770313,,12,2021,D,5,0,D, , , , , , ,O,,,,,,,,
46110030,O,08,UPTON,461,2,"SOL OIL CO., L.C.",801113,O NEAL SAN ANDRES UNIT,22190,31,MCELROY,59337001,,2020-07-13,655412,Enf,,52,1,L,,9500,201606,201606,Y,NO PRODUCTION,,O NEAL SAN ANDRES UNIT,SOL OIL CO.  L.C.,,O NEAL SAN ANDRES UNIT,801113,Y,4828233084,19840112,19730226,19721115,,12,2021,D,5,0,D, , , , , , ,O,,,,,,,,
46110066,O,08,UPTON,461,2,"SOL OIL CO., L.C.",801113,O NEAL SAN ANDRES UNIT,22190,25,MCELROY,59337001,,2020-07-10,655410,Enf,,52,1,L,,4035,201606,201606,Y,NO PRODUCTION,,O NEAL SAN ANDRES UNIT,SOL OIL CO.  L.C.,,O NEAL SAN ANDRES UNIT,801113,Y,4828233091,19840112,19630416,19630322,,12,2021,D,5,0,D, , , , , , ,O,,,,,,,,
46131207,O,08,UPTON,461,2,"SOL OIL CO., L.C.",801113,O NEAL SAN ANDRES UNIT,22190,41,MCELROY,59337001,,2020-07-13,655412,Enf,,52,1,L,,4090,201606,201606,Y,NO PRODUCTION,,O NEAL SAN ANDRES UNIT,SOL OIL CO.  L.C.,,O NEAL SAN ANDRES UNIT,801113,Y,4828233363,19840112,19771024,19771010,,12,2021,D,5,0,D, , , , , , ,O,,,,,,,,
46131208,O,08,UPTON,461,2,"SOL OIL CO., L.C.",801113,O NEAL SAN ANDRES UNIT,22190,42,MCELROY,59337001,,2020-07-09,655411,Enf,,52,1,L,,4072,201606,201606,Y,NO PRODUCTION,,O NEAL SAN ANDRES UNIT,SOL OIL CO.  L.C.,,O NEAL SAN ANDRES UNIT,801113,Y,4828233364,19840112,19770930,19770916,,12,2021,D,5,0,D, , , , , , ,O,,,,,,,,
46131209,O,08,UPTON,461,2,"SOL OIL CO., L.C.",801113,O NEAL SAN ANDRES UNIT,22190,43,MCELROY,59337001,,2020-07-09,655411,Enf,,52,1,L,,4090,201606,201606,Y,NO PRODUCTION,,O NEAL SAN ANDRES UNIT,SOL OIL CO.  L.C.,,O NEAL SAN ANDRES UNIT,801113,Y,4828233365,19840112,19771012,19770925,,12,2021,D,5,0,D, , , , , , ,O,,,,,,,,
46131253,O,08,UPTON,461,2,"SOL OIL CO., L.C.",801113,O NEAL SAN ANDRES UNIT,22190,59,MCELROY,59337001,,2020-07-10,655410,Enf,,52,1,L,,4090,201606,201606,Y,NO PRODUCTION,,O NEAL SAN ANDRES UNIT,SOL OIL CO.  L.C.,,O NEAL SAN ANDRES UNIT,801113,Y,4828233372,19840112,19780223,19780202,,12,2021,D,5,0,D, , , , , , ,O,,,,,,,,
46131257,O,08,UPTON,461,2,"SOL OIL CO., L.C.",801113,O NEAL SAN ANDRES UNIT,22190,36,MCELROY,59337001,,2020-07-13,655412,Enf,,52,1,L,,4090,201606,201606,Y,NO PRODUCTION,,O NEAL SAN ANDRES UNIT,SOL OIL CO.  L.C.,,O NEAL SAN ANDRES UNIT,801113,Y,4828233375,19840112,19780123,19780104,,12,2021,D,5,0,D, , , , , , ,O,,,,,,,,
46131258,O,08,UPTON,461,2,"SOL OIL CO., L.C.",801113,O NEAL SAN ANDRES UNIT,22190,44,MCELROY,59337001,,2020-07-08,653764,Enf,,52,1,L,,4051,201606,201606,Y,NO PRODUCTION,,O NEAL SAN ANDRES UNIT,SOL OIL CO.  L.C.,,O NEAL SAN ANDRES UNIT,801113,Y,4828233376,19840112,19780123,19780108,,12,2021,D,5,0,D, , , , , , ,O,,,,,,,,
46131259,O,08,UPTON,461,2,"SOL OIL CO., L.C.",801113,O NEAL SAN ANDRES UNIT,22190,55,MCELROY,59337001,,2020-07-08,653764,Enf,,52,1,L,,4025,199801,199801,Y,SHUT IN,,O NEAL SAN ANDRES UNIT,SOL OIL CO.  L.C.,,O NEAL SAN ANDRES UNIT,801113,Y,4828233377,19840112,19780501,19780214,,12,2021,D,23,5,D, , , , , , ,O,,,,,,,,
46131321,O,08,UPTON,461,4,"SOL OIL CO., L.C.",801113,O NEAL SAN ANDRES UNIT,22190,48,MCELROY,59337001,,2020-07-13,655412,Enf,,52,1,L,,4100,201606,201606,Y,NO PRODUCTION,,O NEAL SAN ANDRES UNIT,SOL OIL CO.  L.C.,025510,O NEAL SAN ANDRES UNIT,801113,Y,4828233392,19840112,19781016,19780804,,12,2021,D,5,0,D, , , , , , ,O,,,,,,,,
46131322,O,08,UPTON,461,2,"SOL OIL CO., L.C.",801113,O NEAL SAN ANDRES UNIT,22190,52,MCELROY,59337001,,2020-07-08,653764,Enf,,52,1,L,,4100,201606,201606,Y,NO PRODUCTION,,O NEAL SAN ANDRES UNIT,SOL OIL CO.  L.C.,025520,O NEAL SAN ANDRES UNIT,801113,Y,4828233393,19840112,19781016,19780824,,12,2021,D,5,0,D, , , , , , ,O,,,,,,,,
46131323,O,08,UPTON,461,4,"SOL OIL CO., L.C.",801113,O NEAL SAN ANDRES UNIT,22190,54,MCELROY,59337001,,2020-07-13,655754,Enf,,52,1,L,,4100,199801,199801,Y,SHUT IN,,O NEAL SAN ANDRES UNIT,SOL OIL CO.  L.C.,025521,O NEAL SAN ANDRES UNIT,801113,Y,4828233394,19840112,19810921,19810327,,12,2021,D,23,5,D, , , , , , ,O,,,,,,,,
46131324,O,08,UPTON,461,4,"SOL OIL CO., L.C.",801113,O NEAL SAN ANDRES UNIT,22190,56,MCELROY,59337001,,2020-12-14,720978,Enf,,52,1,L,,4100,199801,199801,Y,SHUT IN,,O NEAL SAN ANDRES UNIT,SOL OIL CO.  L.C.,025522,O NEAL SAN ANDRES UNIT,801113,Y,4828233395,19940519,19940207,,,12,2021,D,23,5,D, , , , , , ,O,,,,,,,,
46131462,O,08,UPTON,461,4,BROTHERTON PRODUCTION CO.,097484,DAMRON,25748,1,MCELROY,59337001,,2021-02-22,744698,,,52,,L,,3225,201707,201707,Y,NO PRODUCTION,,DAMRON,BROTHERTON PRODUCTION CO.,053564,DAMRON,097484,Y,4828233419,19840112,19800123,19800121,,2,2022,D,3,11,,,,,,,,,,,,,,,,D
46131639,O,08,UPTON,461,2,"SOL OIL CO., L.C.",801113,O NEAL SAN ANDRES UNIT,22190,60,MCELROY,59337001,,2020-07-09,655411,Enf,,52,1,L,,4075,201606,201606,Y,NO PRODUCTION,,O NEAL SAN ANDRES UNIT,SOL OIL CO.  L.C.,092217,O NEAL SAN ANDRES UNIT,801113,Y,4828233465,19840112,19810304,19810114,,12,2021,D,5,0,D, , , , , , ,O,,,,,,,,
